date,linked_account_id,linked_account_name,service,service_code,region,unblended_cost,is_estimated
2026-05-08,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,21.99,false
2026-05-08,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,85.62,false
2026-05-08,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,300.35,false
2026-05-08,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,496.55,false
2026-05-08,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,16.94,false
2026-05-08,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,237.23,false
2026-05-08,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,413.48,false
2026-05-08,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,517.44,false
2026-05-08,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,30.43,false
2026-05-08,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,259.58,false
2026-05-08,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.72,false
2026-05-08,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,133.16,false
2026-05-08,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,119.6,false
2026-05-08,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,13.81,false
2026-05-08,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,86.21,false
2026-05-08,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,152.38,false
2026-05-08,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,157.05,false
2026-05-08,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,61.28,false
2026-05-08,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,79.48,false
2026-05-08,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,585.37,false
2026-05-08,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,108.57,false
2026-05-08,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,129.35,false
2026-05-08,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,571.79,false
2026-05-08,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,205.27,false
2026-05-08,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,205.98,false
2026-05-08,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,42.39,false
2026-05-09,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,407.89,false
2026-05-09,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,23.58,false
2026-05-09,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,263.88,false
2026-05-09,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,427.41,false
2026-05-09,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,16.53,false
2026-05-09,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,62.99,false
2026-05-09,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,220.94,false
2026-05-09,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,373.01,false
2026-05-09,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,12.56,false
2026-05-09,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,183.08,false
2026-05-09,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,302.95,false
2026-05-09,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,415.66,false
2026-05-09,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,22.73,false
2026-05-09,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,193.49,false
2026-05-09,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,2.76,false
2026-05-09,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,92.41,false
2026-05-09,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,44.3,false
2026-05-09,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,10.3,false
2026-05-09,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,71.37,false
2026-05-09,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,108.3,false
2026-05-09,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,64.14,false
2026-05-09,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,45.99,false
2026-05-09,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,60.76,false
2026-05-09,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,500.97,false
2026-05-09,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,80.88,false
2026-05-09,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,97.46,false
2026-05-09,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,457.86,false
2026-05-09,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,75.76,false
2026-05-09,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,155.98,false
2026-05-09,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,30.96,false
2026-05-10,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,494.94,false
2026-05-10,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,29.16,false
2026-05-10,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,315.02,false
2026-05-10,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,530.82,false
2026-05-10,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,20.37,false
2026-05-10,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,77.91,false
2026-05-10,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,274.75,false
2026-05-10,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,452.78,false
2026-05-10,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,15.48,false
2026-05-10,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,220.72,false
2026-05-10,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,368.06,false
2026-05-10,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,496.11,false
2026-05-10,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,28.31,false
2026-05-10,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,240.23,false
2026-05-10,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.44,false
2026-05-10,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,121.04,false
2026-05-10,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,55.7,false
2026-05-10,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,13.21,false
2026-05-10,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,82.81,false
2026-05-10,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,135.9,false
2026-05-10,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,78.26,false
2026-05-10,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,57.18,false
2026-05-10,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,78.34,false
2026-05-10,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,568.95,false
2026-05-10,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,102.31,false
2026-05-10,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,121.9,false
2026-05-10,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,540.26,false
2026-05-10,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,95.45,false
2026-05-10,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,196.0,false
2026-05-10,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,38.43,false
2026-05-11,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,580.95,false
2026-05-11,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,34.86,false
2026-05-11,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,385.43,false
2026-05-11,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,632.42,false
2026-05-11,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,24.61,false
2026-05-11,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,95.39,false
2026-05-11,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,331.32,false
2026-05-11,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,548.43,false
2026-05-11,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,19.01,false
2026-05-11,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,251.84,false
2026-05-11,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,442.96,false
2026-05-11,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,559.47,false
2026-05-11,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,33.84,false
2026-05-11,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,285.59,false
2026-05-11,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.12,false
2026-05-11,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,141.91,false
2026-05-11,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,135.54,false
2026-05-11,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,15.39,false
2026-05-11,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,91.42,false
2026-05-11,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,165.86,false
2026-05-11,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,172.49,false
2026-05-11,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,67.99,false
2026-05-11,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,87.61,false
2026-05-11,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,609.12,false
2026-05-11,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,119.72,false
2026-05-11,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,145.88,false
2026-05-11,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,660.66,false
2026-05-11,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,225.58,false
2026-05-11,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,222.88,false
2026-05-11,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,45.92,false
2026-05-12,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,1074.72,false
2026-05-12,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,32.5,false
2026-05-12,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,372.96,false
2026-05-12,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,576.9,false
2026-05-12,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,22.55,false
2026-05-12,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,85.45,false
2026-05-12,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,305.08,false
2026-05-12,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,512.18,false
2026-05-12,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.49,false
2026-05-12,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,237.02,false
2026-05-12,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,419.6,false
2026-05-12,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,521.28,false
2026-05-12,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.09,false
2026-05-12,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,266.71,false
2026-05-12,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.81,false
2026-05-12,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,126.2,false
2026-05-12,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,121.28,false
2026-05-12,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.18,false
2026-05-12,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,86.87,false
2026-05-12,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,147.64,false
2026-05-12,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,160.62,false
2026-05-12,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,64.49,false
2026-05-12,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,80.14,false
2026-05-12,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,582.29,false
2026-05-12,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,111.97,false
2026-05-12,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,132.61,false
2026-05-12,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,594.84,false
2026-05-12,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,207.89,false
2026-05-12,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,207.22,false
2026-05-12,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,42.55,false
2026-05-13,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,1101.87,false
2026-05-13,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,33.09,false
2026-05-13,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,351.56,false
2026-05-13,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,591.53,false
2026-05-13,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,22.88,false
2026-05-13,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,88.0,false
2026-05-13,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,305.18,false
2026-05-13,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,515.62,false
2026-05-13,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.19,false
2026-05-13,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,241.61,false
2026-05-13,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,421.89,false
2026-05-13,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,526.47,false
2026-05-13,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.81,false
2026-05-13,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,265.41,false
2026-05-13,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.87,false
2026-05-13,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,134.45,false
2026-05-13,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,123.46,false
2026-05-13,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.23,false
2026-05-13,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,88.5,false
2026-05-13,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,156.06,false
2026-05-13,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,163.7,false
2026-05-13,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,63.83,false
2026-05-13,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,86.48,false
2026-05-13,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,594.42,false
2026-05-13,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,112.38,false
2026-05-13,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,135.13,false
2026-05-13,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,635.61,false
2026-05-13,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,213.39,false
2026-05-13,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,222.35,false
2026-05-13,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,43.65,false
2026-05-14,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,1074.56,false
2026-05-14,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,32.1,false
2026-05-14,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,367.52,false
2026-05-14,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,583.93,false
2026-05-14,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.37,false
2026-05-14,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,87.83,false
2026-05-14,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,309.73,false
2026-05-14,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,517.71,false
2026-05-14,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.44,false
2026-05-14,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,252.61,false
2026-05-14,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,415.27,false
2026-05-14,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,529.74,false
2026-05-14,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.38,false
2026-05-14,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,273.73,false
2026-05-14,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.87,false
2026-05-14,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,136.4,false
2026-05-14,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,123.12,false
2026-05-14,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.0,false
2026-05-14,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,88.44,false
2026-05-14,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,160.48,false
2026-05-14,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,160.84,false
2026-05-14,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,63.14,false
2026-05-14,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,84.88,false
2026-05-14,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,586.37,false
2026-05-14,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,112.86,false
2026-05-14,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,132.8,false
2026-05-14,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,608.46,false
2026-05-14,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,211.28,false
2026-05-14,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,207.84,false
2026-05-14,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,43.09,false
2026-05-15,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,1065.7,false
2026-05-15,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,34.79,false
2026-05-15,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,398.57,false
2026-05-15,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,624.06,false
2026-05-15,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.83,false
2026-05-15,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,92.98,false
2026-05-15,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,324.85,false
2026-05-15,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,527.68,false
2026-05-15,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,18.54,false
2026-05-15,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,264.58,false
2026-05-15,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,458.14,false
2026-05-15,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,552.45,false
2026-05-15,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,33.45,false
2026-05-15,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,283.39,false
2026-05-15,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.1,false
2026-05-15,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,146.09,false
2026-05-15,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,131.89,false
2026-05-15,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,15.26,false
2026-05-15,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,91.29,false
2026-05-15,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,165.38,false
2026-05-15,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,171.61,false
2026-05-15,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,68.47,false
2026-05-15,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,92.42,false
2026-05-15,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,590.0,false
2026-05-15,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,119.09,false
2026-05-15,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,145.26,false
2026-05-15,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,632.1,false
2026-05-15,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,226.22,false
2026-05-15,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,219.91,false
2026-05-15,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,45.89,false
2026-05-16,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,1042.97,false
2026-05-16,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,29.53,false
2026-05-16,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,338.73,false
2026-05-16,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,536.05,false
2026-05-16,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,21.15,false
2026-05-16,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,80.24,false
2026-05-16,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,276.75,false
2026-05-16,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,471.47,false
2026-05-16,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,16.11,false
2026-05-16,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,215.11,false
2026-05-16,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,384.21,false
2026-05-16,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,503.26,false
2026-05-16,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,28.62,false
2026-05-16,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,241.18,false
2026-05-16,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.5,false
2026-05-16,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,120.16,false
2026-05-16,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,55.52,false
2026-05-16,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,12.78,false
2026-05-16,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,84.18,false
2026-05-16,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,138.31,false
2026-05-16,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,78.3,false
2026-05-16,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,57.35,false
2026-05-16,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,78.58,false
2026-05-16,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,606.14,false
2026-05-16,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,101.55,false
2026-05-16,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,122.92,false
2026-05-16,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,540.12,false
2026-05-16,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,97.12,false
2026-05-16,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,199.1,false
2026-05-16,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,38.96,false
2026-05-17,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,498.97,false
2026-05-17,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,29.13,false
2026-05-17,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,336.88,false
2026-05-17,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,525.97,false
2026-05-17,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,20.39,false
2026-05-17,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,78.29,false
2026-05-17,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,274.6,false
2026-05-17,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,440.63,false
2026-05-17,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,15.6,false
